algorithm,options,silhouette_score,calinski_harabasz_score,davies_bouldin_score
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'elkan', 'random_state': 2022}",0.2946046853440272,1550.4585634060718,1.1634042653510561
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'elkan', 'random_state': 3033}",0.28674672585313304,1546.2392681759886,1.179439516791997
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'elkan', 'random_state': 4044}",0.2944620344428058,1550.438452159551,1.1632602820540052
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'elkan', 'random_state': 5055}",0.2971319767852474,1550.3303602354893,1.14965357592417
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'elkan', 'random_state': 6066}",0.2951343607118859,1550.4375339723072,1.1616524847614764
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 42}",0.3056475041445393,1437.5180190116625,1.117609895642888
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 123}",0.2812559364263141,1490.6672432612368,1.1337270419907113
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 456}",0.2731540261663542,1422.5240490889814,1.2435154400240256
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 789}",0.2793443494499988,1489.0717720293915,1.1263848494229833
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 1011}",0.2942408111394977,1427.910953621754,1.1539438780639273
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 2022}",0.2905414885964707,1466.2105187591892,1.167255745362308
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 3033}",0.2665012889939805,1436.5555545542973,1.2021568150055022
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 4044}",0.2885005607083406,1495.4084855539718,1.1237087786101763
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 5055}",0.27149581239735276,1409.2453569512425,1.1746838991109585
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 6066}",0.2762847022954645,1489.578856522458,1.137040507719134
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 42}",0.3056475041445393,1437.5180190116625,1.117609895642888
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 123}",0.2812559364263141,1490.6672432612368,1.1337270419907113
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 456}",0.2731540261663542,1422.5240490889814,1.2435154400240256
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 789}",0.2793443494499988,1489.0717720293915,1.1263848494229833
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 1011}",0.2942408111394977,1427.910953621754,1.1539438780639273
